시도,주소,학교명,상태,위도,경도
경북,경상북도 포항시 북구 서동로47번길23,포항초등학교,1,36.04265173,129.3635465
경북,경상북도 포항시 북구 항도길13(학산동.포항항도초등학교),포항항도초등학교,1,36.05175913,129.3693754
경북,경상북도 포항시 북구 환호로37번지,포항해맞이초등학교,1,36.07137886,129.3911478
경기,경기도 이천시 마장면 중부대로609번길 28-1(마장면.표교초등학교),표교초등학교,1,37.25658887,127.4058577
제주,제주특별자치도 서귀포시 표선면 표선리456,표선초등학교,1,33.32963907,126.8349247
경기,경기도 김포시 장기동1866-5번지,푸른솔초등학교,1,37.65155931,126.6657999
경기,경기도 화성시 동탄공원로. 21-38 (능동.푸른초등학교),푸른초등학교,1,37.2021635,127.0552991
경북,경상북도 청도군 풍각면 송서리716,풍각초등학교,1,35.64333199,128.6164719
충북,충청북도 청주시 흥덕구 풍산로47번길 58. 풍광초등학교 (가경동),풍광초등학교,1,36.62957538,127.4352191
경북,경상북도 영주시 풍기읍 금계로72,풍기북부초등학교,1,36.87929052,128.5256594
경기,경기도 용인시 수지구 풍덕천동664-1,풍덕초등학교,1,37.32989838,127.0955164
경기,경기도 고양시 일산동구 풍동숲속마을로 14-43,풍동초등학교,1,37.66934641,126.8025104
경기,경기도 김포시 풍무로96번길 71. 풍무초등학교 (풍무동),풍무초등학교,1,37.60481801,126.7266601
경북,경상북도 안동시 풍산읍 괴정리569번지,풍북초등학교,1,36.59811017,128.5347336
전북,전북 순창군 풍산면 반월리153번지,풍산초등학교,1,35.33721679,127.1372975
충남,충청남도 천안시 동남구 풍세면 풍세2길 5(풍세면.풍세초등학교),풍세초등학교,1,36.72583898,127.1179444
광주,광주광역시 서구 풍암중앙로 8. 풍암초등학교 (풍암동),풍암초등학교,1,35.12341631,126.8754286
전남,전라남도 고흥군 풍양면 고옥리 272-1,풍양초고옥분교장,0,34.57091134,127.2117691
전남,전라남도 고흥군 풍양면죽시장터길 13-6,풍양초등학교,1,34.57566134,127.2439661
광주,광주광역시 광산구 수등로258번길 53(신가동),풍영초등학교,1,35.18315338,126.8403809
경북,경상북도 안동시 풍천면 구담리 541-1,풍천초,0,36.54468305,128.4617469
경북,경상북도 안동시 풍천면 봉호로 3626 . 풍천초등학교 (풍천면),풍천초등학교,0,36.54505208,128.4616333
제주,제주특별자치도 서귀포시 성산읍 풍천로18,풍천초등학교,1,33.34884864,126.8501865
경북,경상북도 안동시 풍천면 풍요5길 9. 풍천풍서초등학교 (풍천면),풍천풍서초등학교,1,36.57437806,128.4989265
경남,경상남도 창원시 진해구 풍호로 80. 풍호초등학교 (자은동.풍호초등학교),풍호초등학교,1,35.13890727,128.7105839
경기,경기도 오산시 수청로124,필봉초등학교,1,37.17857876,127.0525973
제주,제주특별자치도 제주시 애월읍158-1,하귀일초등학교,1,33.47879916,126.3825742
제주,제주특별자치도 제주시 애월읍 하귀리1908-2,하귀초등학교,1,33.4794169,126.4019099
경기,경기도 화성시 향남읍 상신하길로274번길 61 (향남읍),하길초등학교,1,37.1128716,126.9135148
광주,광주광역시 광산구 월곡2동540,하남중앙초등학교,1,35.16821185,126.8054072
경기,경기도 하남시 천현로45,하남천현초등학교,1,37.5379636,127.2163504
광주,광주광역시 광산구 하남동 395,하남초,0,35.1850499,126.792807
부산,부산광역시 사하구 하신번영로 186하남초등학교,하남초등학교,1,35.09935618,128.9599454
경기,경기도 하남시 덕풍북로 100(덕풍동.풍산초등학교),하남풍산초등학교,1,37.55413249,127.2012955
경기,경기도 김포시 운양동1293-2,하늘빛초등학교,1,37.65394611,126.6899223
경기,경기도 고양시 일산동구 하늘마을1로 46. 하늘초등학교 (중산동.하늘초등학교),하늘초등학교,1,37.67723914,126.7900881
부산,부산광역시 사하구 하신중앙로321(하단1동593-1),하단초등학교,1,35.10512063,128.9645928
충북,충청북도 음성군 원남면 하초로35-4,하당초등학교,1,36.90666017,127.6794228
제주,제주특별자치도 제주시 구좌읍일주동로 3378,하도초등학교,1,33.51715333,126.8787526
경남,경상남도 하동군 하동읍 남당길47,하동초등학교,1,35.06654994,127.7481526
제주,제주특별자치도 서귀포시 남원읍 하례리326번지,하례초등학교,1,33.26447802,126.6308914
광주,광주광역시 북구 하백로5번길 10. 하백초등학교 (매곡동),하백초등학교,1,35.18846846,126.8894974
전북,전북 부안군 하서면 청호리598-1,하서초등학교,1,35.72020633,126.6494479
경기,경기도 김포시 하성면 애기봉로857,하성초등학교,1,37.72045375,126.6326841
경기,경기도 광명시 하안동111,하안남초등학교,1,37.46184156,126.8855166
경기,경기도 광명시 하안동가림로18,하안북초등학교,1,37.46435838,126.8692943
경기,경기도 광명시 하안2동649번지,하안초등학교,1,37.46281032,126.874162
경북,경상북도 경산시 하양읍 대학로305길 25(하양읍.하양초등학교),하양초등학교,1,35.91225674,128.8192889
경북,경상북도 경산시 하양읍화성로171,하양초등학교화성분교장,1,35.88540499,128.7904333
제주,제주특별자치도 서귀포시 하원동323-1,하원초등학교,1,33.25284052,126.4595086
전남,전라남도 신안군 하의면웅곡리 166-2,하의초등학교,1,34.60011287,126.0358699
전남,전라남도 신안군 하의면 후광리409,하의초등학교장병분교장,0,34.65151797,126.0464708
경남,경상남도 고성군 하이면 덕호리528-1,하이초등학교,1,34.9291759,128.1215866
경남,경상남도 고성군 하일면 학림리722-5,하일초등학교,1,34.94592546,128.1902425
강원,강원도 삼척시 하장면 하장길84,하장초등학교,1,37.34807026,128.9446054
경북,경상북도 경산시 하양읍무학로 48,하주초등학교,1,35.91995163,128.8124152
경기,경기도 시흥시 하중로209번길 10(하중동),하중초등학교,1,37.39299907,126.8069734
경남,경상남도 창원시 의창구 북면 하천리944,하천초등학교,1,35.3692507,128.604069
경남,경상남도 거제시 하청면 하청리661-3,하청초등학교,1,34.95601845,128.6553459
경기,경기도 성남시 분당구 양현로 262(야탑동.하탑초등학교),하탑초등학교,1,37.40716325,127.126165
충남,충청남도 서산시 읍내동624-2번지,학돌초등학교,1,36.78494691,126.4445841
경기,경기도 화성시 반송동81번지,학동초등학교,1,37.20519284,127.0658587
경북,경상북도 칠곡군 가산면 학하리753,학림초등학교,1,36.10516908,128.491182
충남,충청남도 공주시 반포면 학봉리290번지,학봉초등학교,1,36.36100567,127.2529486
부산,부산광역시 북구 화명동용당로 15번길 20,학사초등학교,1,35.23118828,129.0080725
충북,충청북도 영동군 학산면 서산리738-1,학산초등학교,1,36.09197812,127.6859862
충북,충청북도 진천군 이월면 진광로398,학성초등학교,1,36.89924992,127.4427728
경기,경기도 김포시 양촌읍 황금로70번길 13(양촌읍.학운초등학교),학운초등학교,1,37.62064069,126.6248525
부산,부산광역시 사상구 학장동대동로 205 학장초등학교,학장초등학교,1,35.1459127,128.9837814
대전,대전광역시 유성구 학하동 580-1학하초등학교,학하초등학교,1,36.33448246,127.3122825
경기,경기도 안산시 상록구 이동665-1,학현초등학교,1,37.31080467,126.8470582
세종,세종특별자치시  다정북로 139. 한결초등학교 (다정동. 한결초등학교),한결초등학교,1,36.4964131,127.2452003
강원,강원도 인제군 북면한계1길 33,한계초등학교,1,38.14066006,128.257366
충북,충청북도 청주시 흥덕구 강내면 가로수로 562. 한국교원대학교부설월곡초등학교 (강내면),한국교원대학교부설월곡초등학교,1,36.62273086,127.362975
강원,강원도 양양군 서면 용천리505 번지,한남초등학교,1,38.05592339,128.6072735
충남,충청남도 보령시 보령남로 39. 한내초등학교 (명천동.특수교육지원센타),한내초등학교,1,36.3416873,126.6013427
제주,제주특별자치도 제주시 구좌읍일주동로 2831(한동리 1168),한동초등학교,1,33.53863167,126.8287362
제주,제주특별자치도 제주시 연화로 42(노형동.한라초등학교),한라초등학교,1,33.47812994,126.4864653
경남,통영시 데메 4길50번지,한려초등학교,1,34.82750363,128.4217214
제주,제주특별자치도 제주시 한림읍 한림리1383,한림초등학교,1,33.41124403,126.2610614
제주,제주특별자치도 제주시 한림읍 협재리2929,한림초등학교비양분교장,1,33.40721821,126.2311981
제주,제주특별자치도 서귀포시 표선면1794,한마음초등학교,1,33.42374894,126.7953207
경기,경기도 고양시 일산서구 일산동960-9,한뫼초등학교,1,37.6864535,126.766635
대전,대전광역시 서구문정로 221(둔산동.한밭초등학교),한밭초등학교,1,36.35413025,127.394456
경기,경기도 화성시 동탄순환대로26길 37. 한백초등학교 (영천동),한백초등학교,1,37.20816147,127.1147525
경기,경기도 남양주시 별내4로 40(한별초등학교),한별초등학교,1,37.64645449,127.1159582
경남,경상남도 통영시 한산면 창좌리 726-1,한산초,0,34.78083954,128.5010894
충남,충청남도 서천군 한산면 한마로 48. 한산초등학교 (한산면.한산초등학교),한산초등학교,1,36.08630979,126.804844
경남,경남 통영시 한산면 하소리430번지,한산초등학교하소분교장,1,34.75778913,128.4898166
충북,충청북도 청주시 흥덕구 수곡동구룡산로 291,한솔초등학교,1,36.61840377,127.4760616
경기,경기도 고양시 일산서구 주엽로 118. 한수초등학교 (주엽동),한수초등학교,1,37.66904955,126.757368
전남,전라남도 나주시 호수로 134. 한아름초등학교 (빛가람동),한아름초등학교,1,35.01278151,126.7975678
서울,서울특별시 성동구 행당동17번지,한양초등학교,1,37.55855635,127.0424825
경기,경기도 군포시 산본천로 136(산본동.한얼초등학교),한얼초등학교,1,37.36596054,126.9355409
충남,충청남도 홍성군 홍북읍 홍학로 131. 한울초등학교 (홍북읍. 한울초등학교),한울초등학교,1,36.64518726,126.6798253
경기,경기도 화성시 동탄순환대로 429-10(목동. 한율초등학교),한율초등학교,1,37.18656413,127.122869
인천,인천광역시 부평구원적로 247,한일초등학교,1,37.50582166,126.6934494
전남,전라남도 담양군 대전면추성1로 217,한재초등학교,1,35.27815606,126.8893405
강원,강원도 양구군 양구읍 한전리85 번지,한전초등학교,1,38.14917705,128.016294
충남,충청남도 당진시 신평면 한정리70-1번지,한정초등학교,1,36.89363644,126.805227
충북,충청북도 진천군 덕산면 초금로687-2,한천초등학교,1,36.90668535,127.5077386
경기,경기도 용인시 처인구 양지면 한터로571번길 4. 한터초등학교 (양지면),한터초등학교,1,37.2618379,127.2687361
경기,경기도 하남시 미사강변서로 68(풍산동)한홀초등학교,한홀초등학교,1,37.55627806,127.1851445
제주,제주특별자치도 제주시 조천읍 함덕리287-2,함덕초등학교,1,33.53857247,126.6722663
제주,제주특별자치도 제주시 조천읍1947-15,함덕초등학교선인분교장,1,33.45918568,126.704125
제주,제주특별자치도 제주시 조천읍1019,함덕초등학교선흘분교장,1,33.53878495,126.691813
전북,전북 익산시 함라면 함열리139-1,함라초등학교,1,36.05933811,126.9115789
경기,경기도 용인시 처인구 명지로40번길 46. 함박초등학교 (역북동),함박초등학교,1,37.23351971,127.1840143
강원,강원도 정선군 신동읍 조동리193,함백초등학교,1,37.21590929,128.6724939
경남,경상남도 함안군 함안면 함안대로97번지,함안초등학교,1,35.24121433,128.4217038
경남,경상남도 함양군 함양읍 운림리27-1,함양초등학교,1,35.52107058,127.7259194
전북,전북 익산시 함열읍 와리220-11,함열초등학교,1,36.07875279,126.9652064
울산,울산광역시 중구 학성1길 25(복산동.함월초등학교),함월초등학교,1,35.55901232,129.3297204
경북,경상북도 상주시 함창읍 구향리315번지,함창중앙초등학교,1,36.57372897,128.1768879
경북,경상북도 상주시 함창읍 구향리63번지,함창초등학교,1,36.57149688,128.1809964
경북,경상북도 상주시 이안면 이안리270번지,함창초등학교숭덕분교장,1,36.54044781,128.1605396
강원,강원도 태백시 소도동5-5번지,함태초등학교,1,37.13857557,128.9767283
전남,전라남도 함평군 함평읍내교리 272,함평초등학교,1,35.061678,126.512927
경기,경기도 시흥시 정왕동455(정왕동),함현초등학교,1,37.35709825,126.7560144
충남,충청남도 당진시 합덕읍 운산리3-8,합덕초등학교,1,36.80484335,126.7793603
